annotation_id,annotator,created_at,duygu_label,hizmet_label,id,kullanım_label,lead_time,text,updated_at
2098.0,1.0,2024-08-04T13:44:13.553660Z,"[{""start"":17,""end"":25,""text"":""kulaklık"",""labels"":[""positive""]},{""start"":29,""end"":33,""text"":""şarj"",""labels"":[""positive""]},{""start"":49,""end"":59,""text"":""ses dışarı"",""labels"":[""positive""]}]",,11190.0,"[{""start"":17,""end"":25,""text"":""kulaklık"",""labels"":[""Performans""]},{""start"":29,""end"":33,""text"":""şarj"",""labels"":[""Pil Ömrü""]},{""start"":49,""end"":59,""text"":""ses dışarı"",""labels"":[""Gürültü Önleyici""]}]",16.45,aşırı sev al iyi kulaklık ol şarj falan uzun yet ses dışarı çıkarmıyor,2024-08-04T13:44:13.553660Z
2099.0,1.0,2024-08-04T13:44:22.773326Z,"[{""start"":0,""end"":12,""text"":""bjk kalitesi"",""labels"":[""positive""]}]",,11191.0,"[{""start"":0,""end"":12,""text"":""bjk kalitesi"",""labels"":[""Performans""]}]",8.029,bjk kalitesi al,2024-08-04T13:44:22.773326Z
2100.0,1.0,2024-08-04T13:44:41.591024Z,"[{""start"":0,""end"":4,""text"":""ürün"",""labels"":[""positive""]},{""start"":15,""end"":27,""text"":""ses kalitesi"",""labels"":[""positive""]},{""start"":45,""end"":53,""text"":""technics"",""labels"":[""positive""]}]","[{""start"":45,""end"":53,""text"":""technics"",""labels"":[""Satıcı""]}]",11192.0,"[{""start"":0,""end"":4,""text"":""ürün"",""labels"":[""Performans""]},{""start"":15,""end"":27,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]}]",17.565,ürün on numara ses kalitesi muazzam teşekkür technics,2024-08-04T13:44:41.591024Z
2101.0,1.0,2024-08-04T13:44:59.696123Z,"[{""start"":0,""end"":4,""text"":""sarj"",""labels"":[""positive""]},{""start"":40,""end"":52,""text"":""ses kalitesi"",""labels"":[""positive""]},{""start"":84,""end"":88,""text"":""ürün"",""labels"":[""positive""]}]",,11193.0,"[{""start"":0,""end"":4,""text"":""sarj"",""labels"":[""Pil Ömrü""]},{""start"":40,""end"":52,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]},{""start"":84,""end"":88,""text"":""ürün"",""labels"":[""Performans""]}]",16.883,sarj olay iyi uzun süre kullanıma uygun ses kalitesi tartışılmaz iyi al dediğim bir ürün,2024-08-04T13:44:59.696123Z
2102.0,1.0,2024-08-04T13:45:21.183769Z,"[{""start"":0,""end"":8,""text"":""kulaklık"",""labels"":[""positive""]},{""start"":28,""end"":32,""text"":""şarj"",""labels"":[""positive""]},{""start"":109,""end"":114,""text"":""şarj "",""labels"":[""positive""]}]",,11194.0,"[{""start"":0,""end"":8,""text"":""kulaklık"",""labels"":[""Performans""]},{""start"":28,""end"":32,""text"":""şarj"",""labels"":[""Pil Ömrü""]},{""start"":109,""end"":114,""text"":""şarj "",""labels"":[""Pil Ömrü""]}]",20.113,kulaklık aşırı iyi kaliteli şarj uzun süre git süre müzik dinleyen video izleyen olarak hafta bir kere falan şarj et,2024-08-04T13:45:21.183769Z
2103.0,1.0,2024-08-04T13:45:31.703230Z,"[{""start"":0,""end"":8,""text"":""kaliteli"",""labels"":[""positive""]}]",,11195.0,"[{""start"":0,""end"":8,""text"":""kaliteli"",""labels"":[""Performans""]}]",8.99,kaliteli,2024-08-04T13:45:31.703230Z
2104.0,1.0,2024-08-04T13:45:50.995547Z,"[{""start"":0,""end"":4,""text"":""ürün"",""labels"":[""positive""]},{""start"":9,""end"":21,""text"":""ses kalitesi"",""labels"":[""positive""]},{""start"":26,""end"":29,""text"":""ses"",""labels"":[""positive""]}]",,11196.0,"[{""start"":0,""end"":4,""text"":""ürün"",""labels"":[""Performans""]},{""start"":9,""end"":21,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]}]",17.951,ürün sev ses kalitesi iyi ses seviye bir tık yüksek ol şarkı dinle kulağımı patla hisset sev tabii sağlıklı ora d,2024-08-04T13:45:50.995547Z
2105.0,1.0,2024-08-04T13:46:16.853587Z,"[{""start"":75,""end"":78,""text"":""ses"",""labels"":[""negative""]},{""start"":113,""end"":120,""text"":""tavsiye"",""labels"":[""positive""]}]",,11197.0,"[{""start"":75,""end"":78,""text"":""ses"",""labels"":[""Ses kalitesi""]},{""start"":113,""end"":120,""text"":""tavsiye"",""labels"":[""Performans""]}]",24.318,kardeş kendime al on ay kullan memnunum bir sorun yaşamadım oyun küçük bir ses gecik ol fark olmuyorsunuz herkes tavsiye et,2024-08-04T13:46:16.854584Z
2106.0,1.0,2024-08-04T13:46:23.696981Z,"[{""start"":6,""end"":12,""text"":""kalite"",""labels"":[""positive""]}]",,11198.0,"[{""start"":6,""end"":12,""text"":""kalite"",""labels"":[""Performans""]}]",5.586,süper kalite,2024-08-04T13:46:23.696981Z
2107.0,1.0,2024-08-04T13:46:33.776555Z,"[{""start"":7,""end"":15,""text"":""kaliteli"",""labels"":[""positive""]},{""start"":16,""end"":23,""text"":""tavsiye"",""labels"":[""positive""]}]",,11199.0,"[{""start"":7,""end"":15,""text"":""kaliteli"",""labels"":[""Performans""]},{""start"":16,""end"":23,""text"":""tavsiye"",""labels"":[""Performans""]}]",53.529,gerçek kaliteli tavsiye et,2024-08-04T13:47:10.451181Z
2108.0,1.0,2024-08-04T13:47:29.232848Z,"[{""start"":7,""end"":19,""text"":""jbl kalitesi"",""labels"":[""positive""]},{""start"":33,""end"":36,""text"":""ses"",""labels"":[""neutral""]}]",,11200.0,"[{""start"":7,""end"":19,""text"":""jbl kalitesi"",""labels"":[""Performans""]},{""start"":33,""end"":36,""text"":""ses"",""labels"":[""Ses kalitesi""]}]",15.753,klasik jbl kalitesi keşke sadece ses bir tık yüksek ol yine güzel,2024-08-04T13:47:29.232848Z
2110.0,1.0,2024-08-04T13:47:40.244727Z,"[{""start"":8,""end"":20,""text"":""ses kalitesi"",""labels"":[""positive""]}]",,11202.0,"[{""start"":8,""end"":20,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]}]",6.803,beğendi ses kalitesi güzel,2024-08-04T13:47:40.244727Z
2111.0,1.0,2024-08-04T13:47:51.926783Z,"[{""start"":10,""end"":15,""text"":""sarji"",""labels"":[""positive""]}]",,11203.0,"[{""start"":10,""end"":15,""text"":""sarji"",""labels"":[""Pil Ömrü""]}]",10.099,çok beğen sarji uzun sure git,2024-08-04T13:47:51.926783Z
2112.0,1.0,2024-08-04T13:48:00.564651Z,"[{""start"":0,""end"":5,""text"":""fiyat"",""labels"":[""positive""]}]","[{""start"":0,""end"":5,""text"":""fiyat"",""labels"":[""Fiyat""]}]",11204.0,,7.111,fiyat güncelle göre iyi,2024-08-04T13:48:00.564651Z
2113.0,1.0,2024-08-04T13:48:19.664045Z,"[{""start"":37,""end"":45,""text"":""orijinal"",""labels"":[""positive""]},{""start"":32,""end"":36,""text"":""ürün"",""labels"":[""positive""]},{""start"":25,""end"":31,""text"":""sağlam"",""labels"":[""positive""]}]","[{""start"":37,""end"":45,""text"":""orijinal"",""labels"":[""Orjinallik""]}]",11205.0,"[{""start"":32,""end"":36,""text"":""ürün"",""labels"":[""Performans""]},{""start"":25,""end"":31,""text"":""sağlam"",""labels"":[""Tasarım""]}]",17.798,iyi bahadır kullan gayet sağlam ürün orijinal,2024-08-04T13:48:19.664045Z
2114.0,1.0,2024-08-04T13:48:40.652728Z,"[{""start"":9,""end"":21,""text"":""ses kalitesi"",""labels"":[""positive""]},{""start"":25,""end"":41,""text"":""malzeme kalitesi"",""labels"":[""positive""]}]",,11206.0,"[{""start"":9,""end"":21,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]},{""start"":25,""end"":41,""text"":""malzeme kalitesi"",""labels"":[""Tasarım""]}]",19.757,memnunum ses kalitesi ol malzeme kalitesi ol harika,2024-08-04T13:48:40.652728Z
2115.0,1.0,2024-08-04T14:11:36.353044Z,"[{""start"":0,""end"":3,""text"":""ses"",""labels"":[""positive""]}]",,11207.0,"[{""start"":0,""end"":3,""text"":""ses"",""labels"":[""Ses kalitesi""]}]",1374.094,ses iyi beğen kullan,2024-08-04T14:11:36.353104Z
2117.0,1.0,2024-08-04T14:11:47.181734Z,"[{""start"":6,""end"":11,""text"":""zarif"",""labels"":[""positive""]}]",,11209.0,"[{""start"":6,""end"":11,""text"":""zarif"",""labels"":[""Tasarım""]}]",6.372,güzel zarif,2024-08-04T14:11:47.182734Z
2118.0,1.0,2024-08-04T14:12:04.534993Z,"[{""start"":0,""end"":4,""text"":""ürün"",""labels"":[""positive""]},{""start"":12,""end"":17,""text"":""sarjı"",""labels"":[""positive""]}]",,11210.0,"[{""start"":0,""end"":4,""text"":""ürün"",""labels"":[""Performans""]},{""start"":12,""end"":17,""text"":""sarjı"",""labels"":[""Pil Ömrü""]}]",16.158,ürün harika sarjı iyi git memnun kal,2024-08-04T14:12:04.534993Z
2119.0,1.0,2024-08-04T14:12:14.742054Z,"[{""start"":15,""end"":27,""text"":""ses kalitesi"",""labels"":[""positive""]}]",,11211.0,"[{""start"":15,""end"":27,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]}]",8.615,gayet memnunum ses kalitesi iyi,2024-08-04T14:12:14.742054Z
2120.0,1.0,2024-08-04T14:12:33.749003Z,"[{""start"":11,""end"":15,""text"":""ürün"",""labels"":[""positive""]},{""start"":16,""end"":20,""text"":""şarj"",""labels"":[""positive""]},{""start"":41,""end"":48,""text"":""tavsiye"",""labels"":[""positive""]}]",,11212.0,"[{""start"":11,""end"":15,""text"":""ürün"",""labels"":[""Performans""]},{""start"":16,""end"":20,""text"":""şarj"",""labels"":[""Pil Ömrü""]},{""start"":41,""end"":48,""text"":""tavsiye"",""labels"":[""Performans""]}]",17.751,harika bir ürün şarj kısım alt ol iyi ol tavsiye et,2024-08-04T14:12:33.749003Z
2121.0,1.0,2024-08-04T14:12:48.316291Z,"[{""start"":8,""end"":11,""text"":""bas"",""labels"":[""positive""]}]",,11213.0,"[{""start"":8,""end"":11,""text"":""bas"",""labels"":[""Ses kalitesi""]}]",12.934,beğendi bas iyi,2024-08-04T14:12:48.316291Z
2122.0,1.0,2024-08-04T14:13:00.152189Z,"[{""start"":0,""end"":8,""text"":""kaliteli"",""labels"":[""positive""]}]",,11214.0,"[{""start"":0,""end"":8,""text"":""kaliteli"",""labels"":[""Performans""]}]",10.686,kaliteli ben gayet iyi,2024-08-04T14:13:00.153189Z
2123.0,1.0,2024-08-04T14:13:21.827105Z,"[{""start"":7,""end"":10,""text"":""f p"",""labels"":[""positive""]}]","[{""start"":7,""end"":10,""text"":""f p"",""labels"":[""Fiyat""]}]",11215.0,,20.0,efsane f p ürün,2024-08-04T14:13:21.827105Z
2124.0,1.0,2024-08-04T14:13:40.078875Z,"[{""start"":10,""end"":14,""text"":""ürün"",""labels"":[""positive""]},{""start"":15,""end"":27,""text"":""ses kalitesi"",""labels"":[""positive""]},{""start"":38,""end"":45,""text"":""batarya"",""labels"":[""positive""]}]",,11216.0,"[{""start"":10,""end"":14,""text"":""ürün"",""labels"":[""Performans""]},{""start"":15,""end"":27,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]},{""start"":38,""end"":45,""text"":""batarya"",""labels"":[""Pil Ömrü""]}]",16.649,güzel bir ürün ses kalitesi gayet iyi batarya 40saat bir süre 10saat kullan 90 göster teşekkür,2024-08-04T14:13:40.078875Z
2125.0,1.0,2024-08-04T14:15:51.955410Z,"[{""start"":7,""end"":11,""text"":""ürün"",""labels"":[""positive""]}]",,11217.0,"[{""start"":7,""end"":11,""text"":""ürün"",""labels"":[""Performans""]}]",130.002,gerçek ürün iyi,2024-08-04T14:15:51.956410Z
2126.0,1.0,2024-08-04T14:16:06.059978Z,"[{""start"":0,""end"":12,""text"":""ses kalitesi"",""labels"":[""positive""]},{""start"":21,""end"":26,""text"":""şarj "",""labels"":[""positive""]}]",,11218.0,"[{""start"":0,""end"":12,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]},{""start"":21,""end"":26,""text"":""şarj "",""labels"":[""Pil Ömrü""]}]",12.384,ses kalitesi beğendi şarj 40 saat git harika bir özellik,2024-08-04T14:16:06.059978Z
2127.0,1.0,2024-08-04T14:16:23.462103Z,"[{""start"":10,""end"":13,""text"":""ses"",""labels"":[""positive""]}]",,11219.0,"[{""start"":10,""end"":13,""text"":""ses"",""labels"":[""Ses kalitesi""]}]",15.662,çok güzel ses harika,2024-08-04T14:16:23.462103Z
2129.0,1.0,2024-08-04T14:17:26.699683Z,"[{""start"":29,""end"":36,""text"":""görünüş"",""labels"":[""positive""]},{""start"":37,""end"":49,""text"":""ses kalitesi"",""labels"":[""positive""]}]",,11221.0,"[{""start"":29,""end"":36,""text"":""görünüş"",""labels"":[""Tasarım""]},{""start"":37,""end"":49,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]}]",11.598,şua sorun yaşamadım memnunum görünüş ses kalitesi,2024-08-04T14:17:26.699683Z
2130.0,1.0,2024-08-04T14:18:31.897593Z,"[{""start"":52,""end"":62,""text"":""dışarı ses"",""labels"":[""positive""]},{""start"":112,""end"":124,""text"":""bağlanabilme"",""labels"":[""positive""]},{""start"":166,""end"":171,""text"":""kulak"",""labels"":[""positive""]},{""start"":240,""end"":244,""text"":""ulaş"",""labels"":[""positive""]},{""start"":7,""end"":10,""text"":""ses"",""labels"":[""neutral""]}]","[{""start"":240,""end"":244,""text"":""ulaş"",""labels"":[""Teslimat ve Paketleme""]}]",11222.0,"[{""start"":52,""end"":62,""text"":""dışarı ses"",""labels"":[""Ses kalitesi""]},{""start"":112,""end"":124,""text"":""bağlanabilme"",""labels"":[""Bağlantı kalitesi""]},{""start"":166,""end"":171,""text"":""kulak"",""labels"":[""Konfor""]},{""start"":7,""end"":10,""text"":""ses"",""labels"":[""Ses kalitesi""]}]",63.769,500 bu ses açı fark yok ses seviye ses getirmedikçe dışarı ses vermiyor bluetooth 5 0 desteği iki cihaz aynı an bağlanabilme özellik öde tercih et bluetooth kulaklık kulak baskı yap göre tercih et yaz sıcağı kullanışlı değil 5 gün içeri el ulaş,2024-08-04T14:18:31.897593Z
2131.0,1.0,2024-08-04T14:18:53.621960Z,"[{""start"":0,""end"":12,""text"":""ses kalitesi"",""labels"":[""positive""]}]",,11223.0,"[{""start"":0,""end"":12,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]}]",19.957,ses kalitesi güzel beğendi teşekkür et,2024-08-04T14:18:53.621960Z
2132.0,1.0,2024-08-04T14:19:04.653678Z,"[{""start"":5,""end"":11,""text"":""gerçek"",""labels"":[""positive""]},{""start"":12,""end"":20,""text"":""kaliteli"",""labels"":[""positive""]}]","[{""start"":5,""end"":11,""text"":""gerçek"",""labels"":[""Orjinallik""]}]",11224.0,"[{""start"":12,""end"":20,""text"":""kaliteli"",""labels"":[""Performans""]}]",9.171,ürün gerçek kaliteli,2024-08-04T14:19:04.653678Z
2133.0,1.0,2024-08-04T14:19:30.344697Z,"[{""start"":33,""end"":37,""text"":""ürün"",""labels"":[""positive""]}]",,11225.0,"[{""start"":33,""end"":37,""text"":""ürün"",""labels"":[""Performans""]}]",24.077,dinleme süre iyi 3 gün bul marka ürün hak ver,2024-08-04T14:19:30.344697Z
2134.0,1.0,2024-08-04T14:20:49.891206Z,"[{""start"":12,""end"":16,""text"":""ürün"",""labels"":[""positive""]}]",,11226.0,"[{""start"":12,""end"":16,""text"":""ürün"",""labels"":[""Performans""]}]",77.84,keyifli bir ürün,2024-08-04T14:20:49.891206Z
2135.0,1.0,2024-08-04T14:20:56.309205Z,"[{""start"":0,""end"":5,""text"":""kargo"",""labels"":[""positive""]}]","[{""start"":0,""end"":5,""text"":""kargo"",""labels"":[""Teslimat ve Paketleme""]}]",11227.0,,4.861,kargo hızlı,2024-08-04T14:20:56.309205Z
2137.0,1.0,2024-08-04T14:21:09.359452Z,"[{""start"":12,""end"":15,""text"":""ses"",""labels"":[""positive""]}]",,11229.0,"[{""start"":12,""end"":15,""text"":""ses"",""labels"":[""Ses kalitesi""]}]",8.814,gayet güzel ses ver,2024-08-04T14:21:09.359452Z
2139.0,1.0,2024-08-04T14:21:22.302116Z,"[{""start"":15,""end"":19,""text"":""şarj"",""labels"":[""positive""]}]",,11231.0,"[{""start"":15,""end"":19,""text"":""şarj"",""labels"":[""Pil Ömrü""]}]",8.741,müthiş bir şey şarj bit bil,2024-08-04T14:21:22.302116Z
2140.0,1.0,2024-08-04T14:21:29.586598Z,"[{""start"":0,""end"":12,""text"":""kaliteli ses"",""labels"":[""positive""]}]",,11232.0,"[{""start"":0,""end"":12,""text"":""kaliteli ses"",""labels"":[""Performans""]}]",5.86,kaliteli ses çok iyi beklediğimiz gel,2024-08-04T14:21:29.586598Z
2141.0,1.0,2024-08-04T14:21:37.519714Z,"[{""start"":0,""end"":12,""text"":""ses kalitesi"",""labels"":[""positive""]}]",,11233.0,"[{""start"":0,""end"":12,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]}]",6.661,ses kalitesi mükemmel beğendi güzel,2024-08-04T14:21:37.519714Z
2142.0,1.0,2024-08-04T14:22:25.118980Z,"[{""start"":0,""end"":8,""text"":""kaliteli"",""labels"":[""positive""]},{""start"":9,""end"":17,""text"":""orijinal"",""labels"":[""positive""]}]","[{""start"":9,""end"":17,""text"":""orijinal"",""labels"":[""Orjinallik""]}]",11234.0,"[{""start"":0,""end"":8,""text"":""kaliteli"",""labels"":[""Performans""]}]",45.427,kaliteli orijinal ürün memnunum,2024-08-04T14:22:25.118980Z
2144.0,1.0,2024-08-04T14:22:37.494279Z,"[{""start"":0,""end"":8,""text"":""kaliteli"",""labels"":[""positive""]}]",,11236.0,"[{""start"":0,""end"":8,""text"":""kaliteli"",""labels"":[""Performans""]}]",4.067,kaliteli,2024-08-04T14:22:37.494279Z
2146.0,1.0,2024-08-04T14:22:50.973648Z,"[{""start"":0,""end"":12,""text"":""ses kalitesi"",""labels"":[""positive""]}]",,11238.0,"[{""start"":0,""end"":12,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]}]",8.973,ses kalitesi mükemmel,2024-08-04T14:22:50.973648Z
2147.0,1.0,2024-08-04T14:23:14.826546Z,"[{""start"":15,""end"":22,""text"":""tavsiye"",""labels"":[""positive""]},{""start"":59,""end"":67,""text"":""kulaklık"",""labels"":[""positive""]},{""start"":101,""end"":113,""text"":""ses kalitesi"",""labels"":[""positive""]}]",,11239.0,"[{""start"":15,""end"":22,""text"":""tavsiye"",""labels"":[""Performans""]},{""start"":59,""end"":67,""text"":""kulaklık"",""labels"":[""Performans""]},{""start"":101,""end"":113,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]}]",22.527,iyisi al al ol tavsiye et hayat boyunca böyle kaliteli bir kulaklık kullanmamıştım şok ol harika bir ses kalitesi,2024-08-04T14:23:14.826546Z
2148.0,1.0,2024-08-04T14:23:50.119185Z,"[{""start"":7,""end"":15,""text"":""kaliteli"",""labels"":[""positive""]},{""start"":16,""end"":19,""text"":""şık"",""labels"":[""positive""]},{""start"":31,""end"":38,""text"":""tavsiye"",""labels"":[""positive""]}]",,11240.0,"[{""start"":7,""end"":15,""text"":""kaliteli"",""labels"":[""Performans""]},{""start"":16,""end"":19,""text"":""şık"",""labels"":[""Tasarım""]},{""start"":31,""end"":38,""text"":""tavsiye"",""labels"":[""Performans""]}]",32.507,gerçek kaliteli şık kesinlikle tavsiye et memnunum,2024-08-04T14:23:50.119185Z
2149.0,1.0,2024-08-04T14:23:59.788708Z,"[{""start"":4,""end"":16,""text"":""kaliteli ses"",""labels"":[""positive""]}]",,11241.0,"[{""start"":4,""end"":16,""text"":""kaliteli ses"",""labels"":[""Performans""]}]",8.362,iyi kaliteli ses ol güzel,2024-08-04T14:23:59.788708Z
2150.0,1.0,2024-08-04T14:24:06.295046Z,"[{""start"":11,""end"":15,""text"":""ürün"",""labels"":[""positive""]}]",,11242.0,"[{""start"":11,""end"":15,""text"":""ürün"",""labels"":[""Performans""]}]",5.013,harika bir ürün gerçek,2024-08-04T14:24:06.295046Z
2151.0,1.0,2024-08-04T14:24:15.254768Z,"[{""start"":20,""end"":28,""text"":""kaliteli"",""labels"":[""positive""]}]",,11243.0,"[{""start"":20,""end"":28,""text"":""kaliteli"",""labels"":[""Performans""]}]",7.548,sorunsuz sıkıntısız kaliteli mal,2024-08-04T14:24:15.254768Z
2153.0,1.0,2024-08-04T14:24:24.039829Z,"[{""start"":6,""end"":11,""text"":""cihaz"",""labels"":[""positive""]}]",,11245.0,"[{""start"":6,""end"":11,""text"":""cihaz"",""labels"":[""Performans""]}]",4.369,güzel cihaz,2024-08-04T14:24:24.039829Z
2154.0,1.0,2024-08-04T14:26:24.697520Z,"[{""start"":10,""end"":15,""text"":""kargo"",""labels"":[""positive""]},{""start"":16,""end"":24,""text"":""teslimat"",""labels"":[""positive""]},{""start"":25,""end"":31,""text"":""satıcı"",""labels"":[""positive""]},{""start"":101,""end"":104,""text"":""baş"",""labels"":[""negative""]},{""start"":120,""end"":128,""text"":""konforlu"",""labels"":[""positive""]},{""start"":163,""end"":171,""text"":""kulaklık"",""labels"":[""positive""]},{""start"":182,""end"":193,""text"":""ses net git"",""labels"":[""positive""]},{""start"":221,""end"":233,""text"":""ses kalitesi"",""labels"":[""positive""]}]","[{""start"":10,""end"":15,""text"":""kargo"",""labels"":[""Teslimat ve Paketleme""]},{""start"":16,""end"":24,""text"":""teslimat"",""labels"":[""Teslimat ve Paketleme""]},{""start"":25,""end"":31,""text"":""satıcı"",""labels"":[""Satıcı""]}]",11246.0,"[{""start"":101,""end"":104,""text"":""baş"",""labels"":[""Konfor""]},{""start"":120,""end"":128,""text"":""konforlu"",""labels"":[""Konfor""]},{""start"":163,""end"":171,""text"":""kulaklık"",""labels"":[""Tasarım""]},{""start"":182,""end"":193,""text"":""ses net git"",""labels"":[""Mikrofon kalitesi""]},{""start"":221,""end"":233,""text"":""ses kalitesi"",""labels"":[""Ses kalitesi""]}]",119.343,ay kullan kargo teslimat satıcı konu bir sıkıntı yaşamadım kulak üst kulaklık ol alışkın olmayanlara baş ağrı yap sonra konforlu bir kulaklık pd yumuşak hafif bir kulaklık arama yap ses net git gel müzik dinle video izle ses kalitesi güzel,2024-08-04T14:26:24.697520Z
